,9:30~10:00,10:00~10:30,10:30~11:00,11:00~11:30,11:30~12:00,12:00~12:30,12:30~13:00,13:00~13:30,13:30~14:00,14:00~14:30,14:30~15:00,15:00~15:30,15:30~16:00,department
65060,会計-執事喫茶,0,0,会計-駅弁,会計-ピロティ4,外務-総合案内所,0,0,0,0,0,0,0,0
65061,0,0,食品-クロッフル-箱出し,0,食品-クロッフル-焼き,食品-クロッフル-箱出し,食品-クロッフル-シロップ,食品-クロッフル-シロップ,0,0,食品-クロッフル-焼き,0,0,0
65062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65064,食品-クレープ-運び屋,食品-クレープ-生地作り,食品-クレープ-生地焼き,0,食品-クレープ-受け渡し,0,食品-クレープ-トッピング,食品-クレープ-生地作り,食品-クレープ-トッピング,食品-クレープ-生地焼き,食品-クレープ-運び屋,0,食品-クレープ-トッピング,0
65065,0,会計-宇宙食,0,食品-焼き鳥-補充＆トレイ交換,食品-焼き鳥-焼き,0,会計-ピロティ4,食品-焼き鳥-焼き,0,0,外務-フロア案内所-2F 高校,会計-ピロティ1,食品-焼き鳥-味付け,0
65066,0,0,0,0,0,0,0,0,0,外務-入場受付-第5レーン,0,0,0,0
65067,0,食品-クレープ-IPAD,0,0,食品-クレープ-運び屋,0,会計-執事喫茶,0,会計-クロッフル,食品-クレープ-トッピング,会計-綿あめ,0,0,0
65068,0,0,0,0,美化-掃除-BCF階段,美化-立ち番-エレベーター前,0,0,0,0,美化-立ち番-中庭,0,0,0
65069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65070,会計-ピロティ5,0,0,0,0,0,0,0,0,会計-執事喫茶,会計-宇宙食,0,会計-クロッフル,0
65071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65075,0,0,0,0,0,0,0,0,0,0,0,外務-フロア案内所-4F 高校,0,0
65076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65078,0,0,0,放送-パーソナリティー,0,0,0,0,0,展示-大賞呼びかけ,展示-大賞呼びかけ,展示-大賞呼びかけ,放送-アナウンサー,0
65079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65080,美化-掃除･消毒-2〜4階,0,美化-立ち番-出口,美化-掃除･消毒-1階,美化-ゴミ袋回収-1階,0,美化-立ち番-中庭,美化-立ち番-高校棟階段前,美化-立ち番-出口,0,美化-掃除-BCF階段,美化-立ち番-中庭,美化-掃除-ADE階段,0
65081,美化-掃除-ADE階段,美化-掃除-BCF階段,会計-クロッフル,0,会計-ピロティ3,会計-音楽喫茶,美化-立ち番-出口,会計-音楽喫茶,会計-ピロティ2,美化-掃除･消毒-1階,美化-ゴミ袋回収-1階,0,0,0
65082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65083,0,0,0,0,0,0,0,0,0,0,0,放送-アナウンサー,0,0
65084,0,0,0,0,0,0,放送-放送受付,0,0,0,0,0,0,0
65085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65087,0,食品-綿飴-受け渡し,食品-綿飴-作成補助,0,0,0,食品-綿飴-作成,0,0,0,0,0,0,0
65088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65091,美化-立ち番-高校棟階段前,0,0,0,美化-立ち番-中庭,美化-ゴミ袋回収-1階,美化-掃除-BCF階段,美化-ゴミ袋回収-2~4階,0,0,美化-掃除-ADE階段,美化-掃除･消毒-2〜4階,美化-立ち番-中庭,0
65092,0,外務-フロア案内所-2F 高校,0,0,0,0,0,0,0,0,外務-食品システム-販売列先頭,0,0,0
65093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65094,0,会計-ピロティ4,0,食品-綿飴-作成,0,0,0,0,会計-音楽喫茶,会計-音楽喫茶,0,0,0,0
65095,0,食品-クロッフル-焼き,食品-クロッフル-シロップ,食品-クロッフル-受け渡し,食品-クロッフル-シロップ,0,食品-クロッフル-箱出し,食品-クロッフル-箱出し,食品-ドリンク-受け渡し,0,0,0,食品-ドリンク-受け渡し,0
65096,0,0,会計-駅弁,会計-ピロティ1,食品-クロッフル-シロップ,0,食品-クロッフル-焼き,会計-ピロティ3,会計-ピロティ2,食品-クロッフル-焼き,0,0,0,0
65097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65100,外務-ピアノ見張り,0,外務-食品案内（店舗列）-ドリンク,0,会計-駅弁,0,0,会計-駅弁,0,0,会計-クロッフル,0,0,0
65101,外務-入場受付-第3レーン,0,0,0,0,0,0,0,0,0,0,外務-ピアノ見張り,0,0
65102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65103,0,0,0,食品-焼き鳥-味付け,0,食品-焼き鳥-iPad,0,0,食品-焼き鳥-焼き,0,食品-焼き鳥-パック詰め,食品-焼き鳥-パック詰め,0,0
65104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65106,0,美化-ゴミ袋回収-2~4階,食品-焼き鳥-パック詰め,会計-執事喫茶,食品-焼き鳥-味付け,会計-ピロティ5,食品-焼き鳥-焼き,会計-駅弁,会計-駅弁,会計-ピロティ1,会計-ピロティ6,0,美化-掃除-BCF階段,0
65107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65108,食品-クロッフル-箱出し,食品-ドリンク-取り出し + 冷やし,食品-ドリンク-受け渡し,食品-ドリンク-整列 + 最後尾,食品-ドリンク-受け渡し,食品-ドリンク-受け渡し,0,食品-クロッフル-焼き,0,食品-ドリンク-注文,食品-クロッフル-箱出し,0,食品-ドリンク-取り出し + 冷やし,0
65109,美化-立ち番-中庭,0,美化-立ち番-エレベーター前,美化-立ち番-高校棟階段前,0,美化-立ち番-出口,美化-ゴミ袋回収-2~4階,0,0,0,0,0,美化-掃除-ADE階段,0
65110,会計-綿あめ,0,0,0,食品-ドリンク-注文,0,食品-ドリンク-受け渡し,0,0,食品-ドリンク-取り出し + 冷やし,0,0,0,0
65111,食品-フランク-受け渡し,食品-焼き鳥-焼き,0,食品-フランク-盛り付け,食品-焼き鳥-運び屋,食品-焼き鳥-補充＆トレイ交換,0,食品-フランク-デリバリー,食品-クロッフル-受け渡し,食品-クロッフル-箱出し,食品-フランク-茹で,0,食品-焼き鳥-焼き,0
65112,食品-ドリンク-取り出し + 冷やし,食品-ドリンク-整列 + 最後尾,食品-ドリンク-注文,美化-立ち番-食券機前,美化-掃除･消毒-2〜4階,食品-ドリンク-整列 + 最後尾,食品-ドリンク-拭き,食品-ドリンク-整列 + 最後尾,0,0,食品-ドリンク-取り出し + 冷やし,食品-ドリンク-注文,0,0
65113,食品-塩焼きそば-キャベツ,0,0,0,食品-塩焼きそば-トッピング,外務-ピアノ見張り,外務-フロア整理-4F 高校,0,0,食品-塩焼きそば-デリバリー,0,外務-公道整理-クリーニング,外務-公道整理-消防団前,0
65114,0,外務-食品システム-受渡列整理,0,0,0,0,外務-食品システム-TVモニター,外務-食品案内（店舗列）-ドリンク,0,0,外務-フロア案内所-4F 高校,0,0,0
65115,放送-PA,会計-ドリンク,食品-ドリンク-整列 + 最後尾,会計-音楽喫茶,食品-ドリンク-受け渡し,放送-アナウンサー,会計-ピロティ3,0,放送-PA,会計-ピロティ6,0,0,放送-放送受付,0
65116,美化-掃除-ADE階段,美化-掃除-BCF階段,外務-食品システム-TVモニター,美化-立ち番-出口,美化-立ち番-出口,0,0,美化-掃除･消毒-1階,0,外務-フロア案内所-3F 高校,美化-掃除-BCF階段,美化-掃除-ADE階段,美化-立ち番-高校棟階段前,0
65117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65118,0,食品-塩焼きそば-パッキング,0,0,0,0,0,食品-塩焼きそば-受け渡し係,食品-塩焼きそば-受け渡し係,食品-塩焼きそば-パッキング,食品-塩焼きそば-キャベツ,0,食品-塩焼きそば-キャベツ,0
65119,会計-ピロティ3,食品-クロッフル-受け渡し,0,食品-クロッフル-シロップ,会計-ピロティ4,会計-執事喫茶,0,食品-クロッフル-受け渡し,食品-クロッフル-焼き,0,食品-クロッフル-シロップ,会計-ピロティ5,0,0
65120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65126,0,美化-ゴミ袋回収-1階,0,美化-ゴミ袋回収-1階,美化-掃除･消毒-1階,0,0,0,0,0,美化-掃除･消毒-2〜4階,美化-掃除･消毒-1階,美化-掃除-BCF階段,0
65127,食品-塩焼きそば-鉄板,食品-塩焼きそば-デリバリー,0,食品-塩焼きそば-デリバリー,食品-塩焼きそば-書き込み係,0,0,0,食品-塩焼きそば-キャベツ,食品-塩焼きそば-鉄板,0,食品-塩焼きそば-キャベツ,食品-塩焼きそば-受け渡し係,0
65128,0,食品-フランク-IPAD張り付き,0,食品-焼き鳥-運び屋,食品-焼き鳥-味付け,0,0,0,0,食品-焼き鳥-iPad,食品-焼き鳥-受け渡し,0,0,0
65129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65130,0,0,0,0,0,0,0,0,0,食品-綿飴-受け渡し,0,0,食品-綿飴-受け渡し,0
65131,食品-クレープ-生地焼き,外務-食品システム-受渡列最後尾,0,食品-クレープ-生地作り,0,0,0,0,食品-クレープ-生地焼き,0,0,0,0,0
65132,0,0,0,外務-食品システム-販売列先頭,外務-フロア案内所-4F 中学,0,外務-公道整理-パーキング,0,0,外務-フロア整理-4F 高校,0,0,0,0
65133,食品-塩焼きそば-受け渡し係,食品-塩焼きそば-書き込み係,食品-塩焼きそば-鉄板,食品-塩焼きそば-キャベツ,0,食品-塩焼きそば-受け渡し係,0,食品-塩焼きそば-トッピング,0,0,0,0,0,0
65134,0,食品-クレープ-生地焼き,0,0,食品-クレープ-トッピング,0,0,0,0,0,食品-クレープ-トッピング,食品-クレープ-運び屋,0,0
65135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65136,0,外務-入場受付-第3レーン,0,0,0,0,0,0,0,0,0,0,0,0
65137,食品-クレープ-運び屋,0,0,0,0,0,食品-クレープ-受け渡し,食品-クレープ-生地作り,食品-クレープ-IPAD,0,0,0,0,0
65138,0,0,0,0,0,0,展示-大賞呼びかけ,0,0,展示-大賞消毒,0,展示-大賞消毒,展示-大賞ペン,0
65139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65141,食品-焼き鳥-運び屋,0,食品-焼き鳥-iPad,食品-焼き鳥-補充＆トレイ交換,食品-焼き鳥-パック詰め,外務-公道整理-消防団前,食品-焼き鳥-味付け,0,食品-焼き鳥-焼き,0,0,食品-焼き鳥-受け渡し,食品-焼き鳥-パック詰め,0
65142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65143,食品-フランク-焼き,食品-フランク-茹で,外務-フロア案内所-4F 中学,展示-大賞スタンプラリー,0,展示-大賞呼びかけ,0,0,食品-フランク-IPAD張り付き,食品-フランク-焼き,外務-総合案内所,0,0,0
65144,0,0,外務-公道整理-栄光ゼミ前,外務-公道整理-消防団前,0,0,0,0,外務-食品案内（店舗列）-綿飴,0,0,0,0,0
65145,0,0,0,0,0,0,0,0,展示-大賞消毒,0,0,0,0,0
65146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65147,0,外務-フロア案内所-4F 高校,0,外務-フロア案内所-3F 高校,0,0,0,0,外務-食品システム-受渡列整理,0,0,0,外務-公道整理-栄光ゼミ前,0
65148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65150,0,外務-食品システム-販売列先頭,0,0,0,外務-フロア案内所-2F 高校,外務-食品システム-販売列整理,外務-ピアノ見張り,0,外務-フロア案内所-4F 中学,0,0,0,0
65151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65152,0,0,外務-フロア整理-2F 中学,0,0,0,0,0,0,0,0,0,0,0
65153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65155,展示-大賞スタンプラリー,展示-大賞ペン,外務-フロア整理-3F 中学,外務-食品案内（店舗列）-ドリンク,0,外務-フロア案内所-3F 高校,展示-大賞ペン,展示-大賞ペン,0,0,展示-大賞ペン,放送-PA,展示-大賞消毒,0
65156,食品-クレープ-トッピング,食品-クレープ-生地作り,0,食品-クレープ-受け渡し,0,0,0,0,0,食品-クレープ-生地作り,0,0,食品-クレープ-生地作り,0
65157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65158,0,外務-フロア整理-2F 高校,美化-ゴミ袋回収-1階,0,外務-食品システム-TVモニター,0,美化-ゴミ袋回収-1階,外務-フロア案内所-3F 中学,美化-掃除-ADE階段,美化-掃除･消毒-2〜4階,0,美化-掃除･消毒-2〜4階,0,0
65159,0,0,美化-掃除-BCF階段,美化-立ち番-エレベーター前,美化-掃除-ADE階段,0,美化-立ち番-食券機前,美化-掃除･消毒-2〜4階,美化-掃除-BCF階段,0,0,美化-立ち番-食券機前,美化-立ち番-出口,0
65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65161,0,食品-綿飴-作成補助,0,0,0,0,0,0,0,食品-綿飴-作成,0,0,食品-綿飴-作成補助,0
65162,0,会計-執事喫茶,会計-ピロティ2,0,0,0,0,会計-綿あめ,0,0,会計-ドリンク,0,0,0
65163,0,0,0,0,放送-PA,0,0,0,0,0,0,0,0,0
65164,食品-クロッフル-箱出し,食品-クロッフル-焼き,0,0,食品-クロッフル-箱出し,食品-クロッフル-受け渡し,食品-クロッフル-受け渡し,0,0,0,0,食品-クロッフル-焼き,食品-クロッフル-輪ゴム,0
65165,美化-立ち番-食券機前,0,美化-立ち番-高校棟階段前,0,0,美化-立ち番-食券機前,0,美化-掃除･消毒-2〜4階,美化-掃除-ADE階段,美化-掃除･消毒-2〜4階,0,0,0,0
65166,0,0,0,0,0,外務-総合案内所,0,0,0,0,0,外務-フロア整理-4F 高校,0,0
65167,食品-クレープ-生地焼き,外務-フロア案内所-2F 中学,外務-公道整理-パーキング,食品-クレープ-トッピング,0,0,外務-フロア案内所-2F 中学,食品-クレープ-受け渡し,0,0,食品-クレープ-受け渡し,食品-クレープ-運び屋,0,0
65168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65169,食品-フランク-盛り付け,食品-フランク-受け渡し,展示-大賞ペン,食品-フランク-IPAD張り付き,食品-フランク-デリバリー,食品-フランク-受け渡し,0,0,0,食品-フランク-IPAD張り付き,0,0,食品-フランク-焼き,0
65170,0,展示-大賞ペン,外務-フロア案内所-2F 高校,外務-入場受付-第4レーン,0,展示-大賞ペン,0,外務-食品システム-受渡列最後尾,展示-大賞スタンプラリー,外務-食品システム-受渡列最後尾,0,展示-大賞ペン,0,0
65171,0,0,美化-掃除･消毒-1階,0,美化-ゴミ袋回収-1階,美化-掃除･消毒-1階,美化-掃除-ADE階段,0,美化-立ち番-中庭,0,美化-掃除･消毒-1階,美化-立ち番-エレベーター前,美化-ゴミ袋回収-2~4階,0
65172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65174,美化-掃除･消毒-1階,美化-立ち番-エレベーター前,美化-掃除-ADE階段,美化-ゴミ袋回収-2~4階,食品-クレープ-生地作り,美化-掃除･消毒-2〜4階,美化-ゴミ袋回収-1階,0,美化-掃除･消毒-2〜4階,美化-立ち番-出口,美化-立ち番-中庭,食品-クレープ-生地作り,食品-クレープ-トッピング,0
65175,0,会計-クロッフル,外務-食品案内（店舗列）-綿飴,外務-入場受付-第5レーン,外務-フロア案内所-3F 中学,0,0,会計-宇宙食,0,0,0,0,0,0
65176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65177,0,0,食品-綿飴-受け渡し,食品-綿飴-受け渡し,食品-綿飴-受け渡し,0,食品-綿飴-受け渡し,0,0,食品-綿飴-作成補助,0,0,0,0
65178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65179,0,0,0,0,0,放送-放送受付,0,0,0,0,放送-PA,0,0,0
65180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65181,食品-クロッフル-受け渡し,0,食品-クロッフル-焼き,0,0,食品-クロッフル-箱出し,食品-ドリンク-取り出し + 冷やし,食品-クロッフル-受け渡し,食品-ドリンク-整列 + 最後尾,食品-クロッフル-焼き,食品-クロッフル-焼き,0,食品-ドリンク-注文,0
65182,0,0,0,外務-フロア案内所-2F 職員室前,0,0,0,外務-フロア整理-3F 高校,0,0,0,0,0,0
65183,食品-クレープ-生地作り,0,放送-放送受付,食品-クレープ-生地作り,食品-クレープ-生地作り,0,食品-クレープ-運び屋,放送-アナウンサー,放送-放送受付,食品-クレープ-受け渡し,食品-クレープ-生地作り,0,0,0
65184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65187,0,0,0,外務-フロア案内所-2F 中学,0,0,外務-入場受付-第3レーン,0,0,0,0,0,0,0
65188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65190,0,0,0,0,0,0,0,0,0,0,0,外務-フロア整理-3F 高校,0,0
65191,0,0,0,0,外務-総合案内所,外務-フロア整理-4F 中学,0,0,0,0,0,0,0,0
65192,0,0,0,0,0,0,0,0,放送-アナウンサー,放送-アナウンサー,0,0,放送-PA,0
65193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65197,0,外務-食品システム-受渡列整理,0,0,食品-塩焼きそば-キャベツ,0,食品-塩焼きそば-パッキング,食品-塩焼きそば-具材投入,食品-塩焼きそば-鉄板,食品-塩焼きそば-キャベツ,0,0,0,0
65198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65199,食品-綿飴-作成補助,0,食品-綿飴-作成,0,0,外務-入場受付-第5レーン,0,外務-入場受付-第3レーン,0,外務-フロア案内所-3F 中学,0,0,0,0
65200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65201,外務-フロア整理-2F 中学,0,食品-クロッフル-受け渡し,0,0,0,0,0,0,0,0,食品-クロッフル-シロップ,0,0
65202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65206,0,食品-クロッフル-箱出し,0,食品-クロッフル-焼き,食品-クロッフル-箱出し,0,0,食品-クロッフル-焼き,食品-クロッフル-受け渡し,食品-クロッフル-受け渡し,食品-クロッフル-シロップ,食品-クロッフル-シロップ,0,0
65207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65208,食品-フランク-焼き,0,0,0,0,0,食品-フランク-盛り付け,食品-フランク-IPAD張り付き,0,食品-フランク-盛り付け,0,0,0,0
65209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65211,0,0,0,0,0,外務-フロア案内所-4F 高校,0,0,0,0,0,0,0,0
65212,0,食品-塩焼きそば-具材投入,0,0,0,0,食品-塩焼きそば-受け渡し係,0,食品-塩焼きそば-鉄板,食品-塩焼きそば-受け渡し係,0,0,0,0
65213,食品-綿飴-作成,外務-食品システム-販売列整理,0,0,外務-公道整理-栄光ゼミ前,0,外務-総合案内所,0,0,外務-フロア案内所-4F 高校,0,0,0,0
65214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65219,食品-ドリンク-注文,0,食品-ドリンク-取り出し + 冷やし,食品-ドリンク-取り出し + 冷やし,食品-クロッフル-受け渡し,0,食品-クロッフル-受け渡し,食品-ドリンク-拭き,0,食品-クロッフル-受け渡し,食品-焼き鳥-焼き,0,食品-焼き鳥-補充＆トレイ交換,0
65220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65221,0,0,放送-PA,0,0,0,0,0,0,0,0,0,0,0
65222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65223,0,0,0,0,外務-フロア案内所-3F 高校,0,0,0,0,0,0,0,0,0
65224,0,0,0,0,食品-フランク-受け渡し,0,0,0,0,0,0,0,0,0
65225,0,0,食品-クレープ-トッピング,0,食品-クレープ-IPAD,0,食品-クレープ-生地作り,0,0,0,食品-クレープ-トッピング,0,0,0
65226,0,食品-フランク-デリバリー,食品-クロッフル-シロップ,食品-クロッフル-箱出し,食品-フランク-IPAD張り付き,0,0,0,0,食品-フランク-盛り付け,食品-クロッフル-箱出し,食品-フランク-受け渡し,食品-フランク-盛り付け,0
65227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65228,放送-パーソナリティー,放送-PA,0,0,0,0,0,放送-PA,0,0,0,0,0,0
65230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65232,会計-綿あめ,0,0,0,会計-ピロティ5,0,0,0,0,0,食品-クロッフル-受け渡し,会計-ピロティ4,食品-クロッフル-焼き,0
